0, 32
1, 255
2, 255
3, 80
4, 0
5, 0
6, 0
7, 0
8, 0
9, 0
10, 0
11, 12
12, 0
13, 0
14, 0
15, 0
16, 0
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
31, 0
32, 0
33, 0
34, 0
35, 0
36, 0
37, 0
38, 0
39, 0
40, 0
41, 0
42, 0
43, 0
44, 0
45, 0
46, 0
47, 0
48, 0
49, 0
50, 0
51, 0
52, 0
53, 0
54, 0
55, 1
56, 1
57, 0
58, 0
59, 0
60, 0
61, 0
62, 0
63, 0
64, 0
65, 0
66, 0
67, 0
68, 0
69, 0
70, 0
71, 0
72, 0
73, 0
74, 0
75, 0
76, 0
77, 0
78, 0
79, 0
80, 0
81, 0
82, 0
83, 0
84, 0
85, 0
86, 0
87, 0
88, 0
89, 0
90, 0
91, 0
92, 0
93, 0
94, 0
95, 0
96, 0
97, 0
98, 0
99, 0
100, 0
101, 0
102, 0
103, 0
104, 0
105, 0
106, 0
107, 0
108, 0
109, 0
110, 0
111, 0
112, 0
113, 0
114, 0
115, 0
116, 0
117, 0
118, 0
119, 0
120, 0
121, 0
122, 12
123, 0
124, 0
125, 0
126, 0
127, 0
128, 0
129, 0
130, 0
131, 0
132, 10
133, 61
134, 64
135, 64
136, 66
137, 66
138, 78
139, 76
140, 100
141, 94
142, 102
143, 94
144, 95
145, 94
146, 95
147, 96
148, 96
149, 95
150, 95
151, 95
152, 93
153, 97
154, 91
155, 86
156, 87
157, 12
158, 12
159, 5
160, 6
161, 8
162, 6
163, 6
164, 0
165, 0
166, 0
167, 0
168, 0
169, 0
170, 0
171, 0
172, 0
173, 0
174, 0
175, 0
176, 0
177, 12
178, 0
179, 0
180, 0
181, 0
182, 0
183, 0
184, 0
185, 0
186, 0
187, 0
188, 0
189, 0
190, 0
191, 0
192, 5
193, 7
194, 7
195, 94
196, 96
197, 98
198, 97
199, 97
200, 97
201, 97
202, 96
203, 96
204, 96
205, 95
206, 93
207, 93
208, 92
209, 92
210, 91
211, 97
212, 94
213, 74
214, 72
215, 70
216, 87
217, 70
218, 69
219, 31
220, 31
221, 21
222, 17
223, 10
224, 0
225, 0
226, 0
227, 0
228, 0
229, 0
230, 0
231, 0
232, 0
233, 0
234, 0
235, 0
236, 11
237, 0
238, 0
239, 0
240, 0
241, 0
242, 0
243, 0
244, 0
245, 0
246, 0
247, 0
248, 0
249, 0
250, 0
251, 0
252, 0
253, 0
254, 0
255, 16
256, 20
257, 55
258, 60
259, 61
260, 62
261, 63
262, 71
263, 71
264, 71
265, 72
266, 68
267, 69
268, 70
269, 73
270, 71
271, 73
272, 78
273, 79
274, 80
275, 81
276, 83
277, 82
278, 82
279, 84
280, 98
281, 99
282, 82
283, 83
284, 83
285, 84
286, 85
287, 86
288, 88
289, 89
290, 89
291, 91
292, 91
293, 95
294, 91
295, 90
296, 92
297, 89
298, 90
299, 8
300, 86
301, 84
302, 85
303, 7
304, 8
305, 7
306, 7
307, 7
308, 7
309, 88
310, 6
311, 0
312, 0
313, 0
314, 0
315, 0
316, 0
317, 0
318, 0
319, 0
320, 0
321, 0
322, 0
323, 0
324, 0
325, 0
326, 0
327, 0
328, 0
329, 0
330, 0
331, 0
332, 0
333, 0
334, 0
335, 0
336, 0
337, 0
338, 0
339, 0
340, 0
341, 0
342, 5
343, 8
344, 15
345, 99
346, 98
347, 101
348, 101
349, 101
350, 99
351, 110
352, 97
353, 97
354, 96
355, 96
356, 94
357, 94
358, 95
359, 93
360, 93
361, 92
362, 92
363, 92
364, 89
365, 89
366, 89
367, 91
368, 90
369, 83
370, 74
371, 73
372, 73
373, 86
374, 72
375, 62
376, 60
377, 59
378, 50
379, 18
380, 10
381, 0
382, 0
383, 66
384, 8
385, 0
386, 0
387, 0
388, 0
389, 0
390, 0
391, 0
392, 0
393, 0
394, 0
395, 0
396, 0
397, 0
398, 12
399, 69
400, 73
401, 82
402, 83
403, 84
404, 83
405, 84
406, 87
407, 89
408, 90
409, 92
410, 91
411, 92
412, 102
413, 96
414, 96
415, 97
416, 96
417, 98
418, 96
419, 100
420, 97
421, 97
422, 96
423, 95
424, 92
425, 15
426, 15
427, 10
428, 86
429, 89
430, 84
431, 88
432, 87
433, 89
434, 91
435, 91
436, 90
437, 0
438, 0
439, 0
440, 0
441, 0
442, 0
443, 0
444, 0
445, 0
446, 0
447, 0
448, 0
449, 0
450, 0
451, 0
452, 0
453, 0
454, 0
455, 0
456, 0
457, 0
458, 0
459, 0
460, 0
461, 0
462, 0
463, 0
464, 0
465, 1
466, 0
467, 0
468, 0
469, 0
470, 0
471, 15
472, 17
473, 17
474, 102
475, 101
476, 100
477, 101
478, 101
479, 103
480, 101
481, 101
482, 99
483, 98
484, 98
485, 97
486, 97
487, 95
488, 95
489, 95
490, 101
491, 98
492, 90
493, 86
494, 84
495, 82
496, 81
497, 81
498, 76
499, 80
500, 70
501, 69
502, 68
503, 67
504, 65
505, 64
506, 62
507, 61
508, 60
509, 58
510, 52
511, 48
512, 38
513, 2
514, 7
515, 8
516, 0
517, 0
518, 0
519, 0
520, 0
521, 0
522, 0
523, 0
524, 0
525, 0
526, 0
527, 0
528, 0
529, 0
530, 0
531, 0
532, 0
533, 0
534, 0
535, 0
536, 0
537, 0
538, 0
539, 0
540, 0
541, 0
542, 0
543, 0
544, 0
545, 0
546, 0
547, 0
548, 0
549, 0
550, 0
551, 0
552, 0
553, 0
554, 0
555, 0
556, 53
557, 56
558, 58
559, 59
560, 69
561, 67
562, 90
563, 76
564, 81
565, 85
566, 81
567, 82
568, 83
569, 84
570, 85
571, 87
572, 88
573, 99
574, 93
575, 92
576, 92
577, 92
578, 92
579, 93
580, 93
581, 94
582, 94
583, 98
584, 92
585, 91
586, 91
587, 92
588, 88
589, 89
590, 87
591, 88
592, 102
593, 0
594, 0
595, 0
596, 0
597, 0
598, 0
599, 0
600, 0
601, 0
602, 0
603, 0
604, 0
605, 0
606, 0
607, 0
608, 0
609, 0
610, 0
611, 0
612, 0
613, 0
614, 7
615, 102
616, 101
617, 104
618, 103
619, 102
620, 101
621, 100
622, 99
623, 97
624, 96
625, 96
626, 95
627, 95
628, 94
629, 94
630, 99
631, 95
632, 92
633, 75
634, 73
635, 65
636, 63
637, 70
638, 61
639, 59
640, 83
641, 50
642, 8
643, 1
644, 1
645, 0
646, 0
647, 0
648, 0
649, 0
650, 0
651, 0
652, 0
653, 0
654, 0
655, 0
656, 0
657, 0
658, 0
659, 0
660, 0
661, 0
662, 0
663, 0
664, 0
665, 0
666, 0
667, 0
668, 0
669, 0
670, 0
671, 0
672, 0
673, 0
674, 0
675, 0
676, 0
677, 0
678, 0
679, 0
680, 0
681, 0
682, 0
683, 0
684, 0
685, 0
686, 0
687, 0
688, 0
689, 0
690, 0
691, 0
692, 0
693, 0
694, 0
695, 0
696, 0
697, 0
698, 0
699, 0
700, 0
701, 0
702, 0
703, 0
704, 0
705, 0
706, 0
707, 0
708, 0
709, 0
710, 0
