0, 98
1, 101
2, 97
3, 99
4, 101
5, 104
6, 106
7, 109
8, 112
9, 114
10, 116
11, 119
12, 121
13, 122
14, 128
15, 114
16, 126
17, 124
18, 122
19, 119
20, 117
21, 114
22, 112
23, 109
24, 107
25, 103
26, 102
27, 105
28, 102
29, 101
30, 100
31, 99
32, 98
33, 96
34, 94
35, 93
36, 90
37, 83
38, 80
39, 79
40, 81
41, 76
42, 89
43, 76
44, 80
45, 88
46, 91
47, 94
48, 92
49, 94
50, 97
51, 99
52, 101
53, 104
54, 104
55, 106
56, 108
57, 111
58, 113
59, 116
60, 118
61, 121
62, 123
63, 125
64, 126
65, 116
66, 98
67, 117
68, 126
69, 125
70, 124
71, 123
72, 121
73, 119
74, 117
75, 115
76, 113
77, 112
78, 106
79, 107
80, 105
81, 106
82, 105
83, 103
84, 102
85, 100
86, 98
87, 101
88, 95
89, 93
90, 92
91, 93
92, 92
93, 88
94, 86
95, 84
96, 84
97, 76
98, 79
99, 80
100, 80
101, 81
102, 93
103, 95
104, 100
105, 102
106, 103
107, 104
108, 106
109, 107
110, 108
111, 109
112, 108
113, 114
114, 113
115, 115
116, 119
117, 121
118, 122
119, 120
120, 110
121, 111
122, 109
123, 120
124, 119
125, 123
126, 121
127, 119
128, 118
129, 115
130, 113
131, 110
132, 111
133, 110
134, 109
135, 109
136, 107
137, 105
138, 103
139, 101
140, 99
141, 97
142, 96
143, 96
144, 94
145, 92
146, 90
