0, 26
1, 51
2, 53
3, 66
4, 69
5, 107
6, 160
7, 163
8, 152
9, 169
10, 171
11, 173
12, 159
13, 125
14, 115
15, 173
16, 113
17, 112
18, 109
19, 112
20, 111
21, 110
22, 109
23, 107
24, 105
25, 103
26, 101
27, 99
28, 97
29, 95
30, 94
31, 93
32, 91
33, 89
34, 87
35, 88
36, 58
37, 56
38, 54
39, 41
40, 25
41, 25
42, 18
43, 0
44, 0
45, 0
46, 0
47, 0
48, 0
49, 0
50, 0
51, 0
52, 0
53, 0
54, 39
55, 41
56, 46
57, 63
58, 68
59, 84
60, 85
61, 87
62, 89
63, 91
64, 93
65, 95
66, 97
67, 98
68, 101
69, 103
70, 105
71, 107
72, 109
73, 111
74, 113
75, 116
76, 120
77, 125
78, 128
79, 132
80, 134
81, 136
82, 132
83, 0
84, 0
85, 120
86, 129
87, 132
88, 134
89, 132
90, 130
91, 128
92, 124
93, 122
94, 118
95, 115
96, 112
97, 111
98, 108
99, 106
100, 104
101, 102
102, 99
103, 97
104, 95
105, 93
106, 90
107, 87
108, 85
109, 84
110, 82
111, 81
112, 70
113, 66
114, 79
115, 52
116, 34
117, 33
118, 24
119, 23
120, 21
121, 21
122, 21
123, 13
124, 0
125, 0
126, 0
127, 0
128, 0
129, 13
130, 23
131, 39
132, 40
133, 44
134, 46
135, 56
136, 79
137, 82
138, 83
139, 85
140, 87
141, 88
142, 90
143, 93
144, 96
145, 98
146, 101
147, 103
148, 105
149, 107
150, 108
151, 110
152, 113
153, 116
154, 120
155, 123
156, 162
157, 128
158, 119
159, 8
160, 0
161, 123
162, 133
163, 132
164, 130
165, 128
166, 125
167, 122
168, 119
169, 116
170, 114
171, 111
172, 108
173, 106
174, 104
175, 103
176, 102
177, 100
178, 97
179, 96
180, 95
181, 92
182, 90
183, 88
184, 86
185, 84
186, 83
187, 59
188, 55
189, 48
190, 36
191, 36
192, 23
193, 18
194, 0
195, 0
196, 0
197, 0
198, 0
199, 0
200, 0
201, 0
202, 0
203, 0
204, 11
205, 35
206, 40
207, 57
208, 64
209, 68
210, 69
211, 83
212, 85
213, 86
214, 88
215, 90
216, 92
217, 94
218, 96
219, 98
220, 100
221, 102
222, 103
223, 105
224, 107
225, 109
226, 111
227, 113
228, 115
229, 118
230, 122
231, 125
232, 129
233, 130
234, 132
235, 119
236, 0
237, 10
238, 126
239, 131
240, 129
241, 128
242, 126
243, 123
244, 120
245, 117
246, 115
247, 114
248, 114
249, 114
250, 112
251, 111
252, 110
253, 108
254, 107
255, 105
256, 104
257, 103
258, 101
259, 100
260, 98
261, 96
262, 93
263, 92
264, 89
265, 87
266, 86
267, 28
268, 0
269, 0
270, 28
271, 27
272, 29
273, 7
274, 0
275, 0
276, 0
277, 0
278, 0
279, 21
280, 41
281, 57
282, 68
283, 85
284, 87
285, 88
286, 90
287, 92
288, 95
289, 98
290, 100
291, 103
292, 105
293, 107
294, 109
295, 111
296, 113
297, 115
298, 117
299, 119
